Q A-1	193	194	195	196	197	198	199	200	201
0.0691375	67.95488097	70.26194239	69.830652	64.49461496	67.89566757	76.66628462	67.3873821	74.65310335	66.93633777
0.0753625	64.8602088	62.74573294	67.13218578	64.7202918	69.96199012	66.53530301	66.87793349	68.29078139	59.32798599
0.0815875	58.93845553	57.63372691	59.15659181	54.59579299	59.46397338	58.9990685	62.3030848	67.07466929	56.62874186
0.0878125	55.19310678	52.91530585	58.61265915	54.37217406	58.41567922	58.15608423	52.22568265	57.90412387	50.59112643
0.0940375	63.09467934	61.61714776	61.55957155	54.46402354	58.74220972	58.12228179	55.54026602	60.65329085	51.75286525
0.1002625	57.86627715	53.75022942	56.99825888	53.19771675	58.84865716	56.17424406	53.64862776	58.02096588	48.20126782
0.1064875	50.74049285	51.08103859	54.47551242	47.56715292	53.23037015	50.23991723	49.31038999	54.29141317	50.33161383
0.1127125	51.34465835	46.96377077	54.14104613	47.05156679	51.5895185	51.92795351	49.228484	56.23190813	46.34500451
0.1189375	53.3516468	52.54171345	55.79264077	48.56401887	51.4815242	52.69244769	49.78140241	52.65023116	46.27128903
0.1251625	49.9246958	50.03296679	54.03209205	48.7829094	52.69265658	56.54499007	49.28973514	59.7398956	44.91634994
0.1313875	52.82271588	50.8106051	55.34151042	45.67842375	55.47585311	51.39814003	48.92320144	49.59357149	44.16140582
0.1376125	54.63798382	49.43021774	56.54418025	47.11164036	54.58245263	54.03840917	48.3736955	55.96673511	42.5192569
0.1438375	51.12505449	47.56856329	52.35854029	46.51927824	50.04974714	50.72004349	49.99860583	54.80660777	41.71778648
0.1500625	50.33337938	46.23620165	54.30699731	47.68984668	54.38026626	50.87766248	50.79528567	54.61321316	42.62631184
0.1562875	50.4773814	50.20284268	52.42546128	43.73138718	53.9794942	54.97275911	48.96071202	55.39389122	46.25509089
0.1625125	50.54199365	49.64883338	54.95828696	48.28288662	51.99176923	53.40122345	48.12044166	53.44482273	46.59045582
0.1687375	52.22531608	50.18005239	52.73913483	45.214669	54.07634739	51.32995443	50.59378647	55.22920541	46.23148958
0.1749625	51.05814513	46.16132666	50.35125353	44.03257959	54.15861047	52.13174021	48.70480202	53.78565953	40.0362502
0.1811875	51.37299358	49.1717954	56.06595967	47.5415789	53.05697751	54.74900143	48.24325116	55.47652805	45.55778953
0.1874125	52.61429236	48.07052895	53.53479896	46.95202308	52.56340383	53.48121361	49.74976104	55.26344106	46.28354077
0.1936375	50.2633289	47.7585542	52.209286	46.03039324	53.14998624	53.35654747	50.07584758	54.22300821	46.55804988
