frame,temperature_C,window,q_Ainv,observed_intensity,total_fit_intensity,background_intensity,residual_intensity,standardized_residual,component_q0295_broad,component_q0307_narrow,component_q0334,component_q0480,component_q0536,component_q0604,component_q0642,component_q0754,component_q0947,component_q1532,component_q1713,component_q1750,component_q1999,component_q2086,component_q2117,component_q2279
193,40.0,q1532,1.4697625,22.01398303,21.750484122072777,21.057933002881185,0.26349890792722164,0.6238385427594935,,,,,,,,,,0.6925511191915926,,,,,,
193,40.0,q1532,1.4759875,22.28942906,21.870962859698746,21.023373856372622,0.41846620030125337,0.9907264764153773,,,,,,,,,,0.847589003326126,,,,,,
193,40.0,q1532,1.4822125,22.3270088,22.04954030642002,20.988814709864055,0.27746849357998116,0.6569117954159275,,,,,,,,,,1.0607255965559637,,,,,,
193,40.0,q1532,1.4884375,23.3279514,22.318999663154752,20.954255563355492,1.0089517368452476,2.388711916035894,,,,,,,,,,1.3647440997992601,,,,,,
193,40.0,q1532,1.4946625,24.92691248,22.738610538664183,20.91969641684693,2.1883019413358156,5.180845358864862,,,,,,,,,,1.8189141218172526,,,,,,
193,40.0,q1532,1.5008875,23.89651117,23.42418179249544,20.885137270338365,0.47232937750456117,1.1182485456308928,,,,,,,,,,2.5390445221570737,,,,,,
193,40.0,q1532,1.5071125,23.17742952,24.639943480556937,20.8505781238298,-1.4625139605569366,-3.462528877619682,,,,,,,,,,3.78936535672714,,,,,,
193,40.0,q1532,1.5133375,23.35925642,27.575479868484862,20.816018977321235,-4.216223448484861,-9.98198707061691,,,,,,,,,,6.759460891163625,,,,,,
193,40.0,q1532,1.5195625,34.89422853,41.4725832183722,20.781459830812672,-6.578354688372201,-15.574376511961383,,,,,,,,,,20.69112338755953,,,,,,
193,40.0,q1532,1.5257875,97.05245122,97.74483720059483,20.746900684304105,-0.6923859805948354,-1.6392366274272605,,,,,,,,,,76.99793651629072,,,,,,
193,40.0,q1532,1.5320125,185.0105428,180.8650901510416,20.71234153779554,4.145452648958383,9.814435892534926,,,,,,,,,,160.15274861324608,,,,,,
193,40.0,q1532,1.5382375,139.2280505,146.00648577834792,20.67778239128698,-6.778435278347928,-16.04807101288657,,,,,,,,,,125.32870338706094,,,,,,
193,40.0,q1532,1.5444625,72.11769383,63.509039476463215,20.64322324477841,8.608654353536778,20.381148556842824,,,,,,,,,,42.8658162316848,,,,,,
193,40.0,q1532,1.5506875,35.76043064,31.85521596202216,20.60866409826985,3.905214677977842,9.245668048634062,,,,,,,,,,11.246551863752313,,,,,,
193,40.0,q1532,1.5569125,24.3355987,25.504152665787565,20.574104951761285,-1.1685539657875665,-2.7665731478253,,,,,,,,,,4.930047714026279,,,,,,
193,40.0,q1532,1.5631375,22.28688391,23.639905516906218,20.539545805252722,-1.3530216069062178,-3.2033037032837126,,,,,,,,,,3.100359711653497,,,,,,
193,40.0,q1532,1.5693625,22.00117336,22.65816069114292,20.504986658744155,-0.656987331142922,-1.5554296695030358,,,,,,,,,,2.1531740323987654,,,,,,
193,40.0,q1532,1.5755875,21.46676689,22.049786306152722,20.47042751223559,-0.5830194161527231,-1.3803092613714443,,,,,,,,,,1.5793587939171319,,,,,,
193,40.0,q1532,1.5818125,21.36082451,21.642203701730477,20.43586836572703,-0.2813791917304762,-0.6661704456872634,,,,,,,,,,1.206335336003449,,,,,,
193,40.0,q1532,1.5880375,21.31950386,21.35206134202981,20.401309219218465,-0.03255748202980868,-0.07708044145292638,,,,,,,,,,0.950752122811344,,,,,,
193,40.0,q1532,1.5942625,21.75884249,21.13497963521167,20.366750072709902,0.623862854788328,1.4770068584892284,,,,,,,,,,0.768229562501769,,,,,,
193,40.0,q1532,1.6004875,21.22233511,20.965646348634486,20.332190926201335,0.25668876136551333,0.6077153946961699,,,,,,,,,,0.6334554224331521,,,,,,
193,40.0,q1532,1.6067125,21.23063804,20.82879928757472,20.29763177969277,0.40183875242527733,0.9513606857396023,,,,,,,,,,0.5311675078819499,,,,,,
193,40.0,pi_pi_sharp_pair,1.6627375,21.2773033,21.50142471466051,21.501424345831865,-0.22412141466050883,-0.24355650557053074,,,,,,,,,,,3.6882864230128607e-07,1.9223574689911797e-23,,,,
193,40.0,pi_pi_sharp_pair,1.6689625,21.08235109,21.48540063775113,21.485373079291602,-0.4030495477511309,-0.43800071300971205,,,,,,,,,,,2.7558459527774373e-05,7.293847822377262e-20,,,,
